LSOA21CD,cafe_other_pct,school_pct
E01003784,0,0
E01003785,0,0
E01003789,0,0
E01003791,0,0
E01003792,0,0
E01003802,0,0
E01003814,0,0
E01003832,0,0
E01003835,0,0
E01003840,0,0
E01003846,0,0
E01003852,0,0
E01003853,0,0
E01003862,0,0
E01003864,0,0
E01003867,0,0
E01003871,0,0
E01003872,0,0
E01003892,0,0
E01003902,0,0
E01003903,0,0
E01003910,0,0
E01003915,0,0
E01003920,0,0
E01003932,0,0
E01003950,0,0
E01003975,0,0
E01003976,0,0
E01003992,0,0
E01003995,0,0
E01003997,0,0
E01003999,0,0
E01004001,0,0
E01004003,0,0
E01004007,0,0
E01004011,0,0
E01004019,0,0
E01004023,0,0
E01004034,0,0
E01004045,0,0
E01004054,0,0
E01004058,0,0
E01004060,0,0
E01004074,0,0
E01004079,0,0
E01004090,0,0
E01004092,0,0
E01004096,0,0
E01004097,0,0
E01004098,0,0
E01004103,0,0
E01004107,0,0
E01004109,0,0
E01004114,0,0
E01004115,0,0
E01004118,0,0
E01004119,0,0
E01004128,0,0
E01004129,0,0
E01004138,0,0
E01004139,0,0
E01004140,0,0
E01004141,0,0
E01004145,0,0
E01004150,0,0
E01004157,0,0
E01004159,0,0
E01004163,0,0
E01004164,0,0
E01004168,0,0
E01004169,0,0
E01004174,0,0
E01004176,0,0
E01004185,0,0
E01004194,0,0
E01004214,0,0
E01004221,0,0
E01004223,0,0
E01004226,0,0
E01004231,0,0
E01004245,0,0
E01004248,0,0
E01004260,0,0
E01004267,0,0
E01004281,0,0
E01004291,0,0
E01004292,0,0
E01004295,0,0
E01004297,0,0
E01004300,0,0
E01004313,0,0
E01004329,0,0
E01004331,0,0
E01004332,0,0
E01004334,0,0
E01004350,0,0
E01004351,0,0
E01004355,0,0
E01004360,0,0
E01004367,0,0
E01004374,0,0
E01004383,0,0
E01004386,0,0
E01004390,0,0
E01004395,0,0
E01004402,0,0
E01004412,0,0
E01004413,0,0
E01004415,0,0
E01004416,0,0
E01004418,0,0
E01004421,0,0
E01004423,0,0
E01004428,0,0
E01004441,0,0
E01004443,0,0
E01004469,0,0
E01004471,0,0
E01004482,0,0
E01004487,0,0
E01004489,0,0
E01004522,0,0
E01004523,0,0
E01004528,0,0
E01004532,0,0
E01004537,0,0
E01004538,0,0
E01004551,0,0
E01004554,0,0
E01004565,0,0
E01004577,0,0
E01004582,0,0
E01004586,0,0
E01004588,0,0
E01004597,0,0
E01004601,0,0
E01004614,0,0
E01004622,0,0
E01004627,0,0
E01004632,0,0
E01004633,0,0
E01004637,0,0
E01004641,0,0
E01004656,0,0
E01004670,0,0
E01004674,0,0
E01004683,0,0
E01004684,0,0
E01004686,0,0
E01004693,0,0
E01004695,0,0
E01004705,0,0
E01004707,0,0
E01004708,0,0
E01004720,0,0
E01004729,0,0
E01004737,0,0
E01004740,0,0
E01004743,0,0
E01015924,0,0
E01015971,0,0
E01016482,0,0
E01017810,0,0
E01017813,0,0
E01017827,0,0
E01021443,0,0
E01021468,0,0
E01021473,0,0
E01021745,0,0
E01021746,0,0
E01021748,0,0
E01021749,0,0
E01021766,0,0
E01021770,0,0
E01021780,0,0
E01021800,0,0
E01021817,0,0
E01023293,0,0
E01023311,0,0
E01023313,0,0
E01023542,0,0
E01023543,0,0
E01023546,0,0
E01023547,0,0
E01023548,0,0
E01023550,0,0
E01023564,0,0
E01023566,0,0
E01023576,0,0
E01023584,0,0
E01023837,0,0
E01023839,0,0
E01023841,0,0
E01023849,0,0
E01023947,0,0
E01024146,0,0
E01024151,0,0
E01024152,0,0
E01024153,0,0
E01024419,0,0
E01024421,0,0
E01024439,0,0
E01024440,0,0
E01024476,0,0
E01024478,0,0
E01024483,0,0
E01030319,0,0
E01030322,0,0
E01030325,0,0
E01030330,0,0
E01030333,0,0
E01030342,0,0
E01030350,0,0
E01030351,0,0
E01030388,0,0
E01030396,0,0
E01030398,0,0
E01030399,0,0
E01030401,0,0
E01030402,0,0
E01030405,0,0
E01030507,0,0
E01030548,0,0
E01030563,0,0
E01030565,0,0
E01030569,0,0
E01030604,0,0
E01030699,0,0
E01030703,0,0
E01030706,0,0
E01030709,0,0
E01030747,0,0
E01030749,0,0
E01030755,0,0
E01030820,0,0
E01030844,0,0
E01030854,0,0
E01030856,0,0
E01030857,0,0
E01030859,0,0
E01032564,0,0
E01032565,0,0
E01032571,0,0
E01032579,0,0
E01032624,0,0
E01032741,0,0
E01032742,0,0
E01032743,0,0
E01032765,0,0
E01032768,0,0
E01032770,0,0
E01032771,0,0
E01032774,0,0
E01032776,0,0
E01032777,0,0
E01032779,0,0
E01032784,0,0
E01032785,0,0
E01032786,0,0
E01032788,0,0
E01032789,0,0
E01032790,0,0
E01033000,0,0
E01033082,0,0
E01033084,0,0
E01033133,0,0
E01033148,0,0
E01033150,0,0
E01033151,0,0
E01033208,0,0
E01033325,0,0
E01033341,0,0
E01033457,0,0
E01033485,0,0
E01033493,0,0
E01033570,0,0
E01033582,0,0
E01033597,0,0
E01033599,0,0
E01033702,0,0
E01033705,0,0
E01033710,0,0
E01033711,0,0
E01033728,0,0
E01033734,0,0
E01033735,0,0
E01033736,0,0
E01033738,0,0
E01033739,0,0
E01033740,0,0
E01033742,0,0
E01033746,0,0
E01033784,0,0
E01033785,0,0
E01033786,0,0
E01033787,0,0
E01033788,0,0
E01033790,0,0
E01033870,0,0
E01033871,0,0
E01033874,0,0
E01033912,0,0
E01033914,0,0
E01033916,0,0
E01033917,0,0
E01033918,0,0
E01033921,0,0
E01033922,0,0
E01033923,0,0
E01033939,0,0
E01033940,0,0
E01033941,0,0
E01033942,0,0
E01033945,0,0
E01034027,0,0
E01034033,0,0
E01034035,0,0
E01034041,0,0
E01034044,0,0
E01034045,0,0
E01034146,0,0
E01034151,0,0
E01034177,0,0
E01034185,0,0
E01034187,0,0
E01034189,0,0
E01034190,0,0
E01034194,0,0
E01034195,0,0
E01034196,0,0
E01034201,0,0
E01034207,0,0
E01034210,0,0
E01034212,0,0
E01034214,0,0
E01034215,0,0
E01034216,0,0
E01034228,0,0
E01034230,0,0
E01034231,0,0
E01034387,0,0
E01034392,0,0
E01034393,0,0
E01034394,0,0
E01034483,0,0
E01034578,0,0
E01034579,0,0
E01034581,0,0
E01034590,0,0
E01034591,0,0
E01000633,0.003139154,0
E01000634,0.005366261,0
E01000853,0.005970096,0
E01000916,0.013581275,0
E01000969,0.002314489,0
E01000970,0.00112229,0
E01000983,0.001502268,0
E01001005,0.002914013,0
E01001009,0.000437041,0
E01001563,0.002512868,0
E01001784,0.00693498,0
E01001889,0.000936836,0
E01001908,0.001519069,0
E01001949,0.000696068,0
E01003036,0.002372525,0
E01003088,0.003048024,0
E01003476,0.000475531,0
E01003570,0.000166943,0
E01003783,0.000285753,0
E01003808,0.00413748,0
E01003861,0.000371659,0
E01003873,0.000238942,0
E01003935,0.001831794,0
E01004177,0.00033687,0
E01004379,0.002471185,0
E01004451,0.001995257,0
E01004462,0.005207697,0
E01004579,0.000627583,0
E01004599,0.001236633,0
E01004616,0.001976991,0
E01004660,0.000430631,0
E01004681,0.000394484,0
E01004715,0.001255323,0
E01033703,0.002947306,0
E01034145,0.005258553,0
E01034386,0.000239585,0
E01034473,0.003242442,0
E01034482,0.004109871,0
E01000009,0,0
E01000017,0,0
E01000022,0,0
E01000025,0,0
E01000051,0,0
E01000064,0,0
E01000110,0,0
E01000111,0,0
E01000145,0,0
E01000218,0,0
E01000220,0,0
E01000321,0,0
E01000344,0,0
E01000353,0,0
E01000361,0,0
E01000371,0,0
E01000375,0,0
E01000380,0,0
E01000411,0,0
E01000413,0,0
E01000415,0,0
E01000452,0,0
E01000509,0,0
E01000521,0,0
E01000530,0,0
E01000553,0,0
E01000559,0,0
E01000560,0,0
E01000561,0,0
E01000628,0,0
E01000637,0,0
E01000669,0,0
E01000699,0,0
E01000701,0,0
E01000708,0,0
E01000772,0,0
E01000777,0,0
E01000810,0,0
E01000814,0,0
E01000824,0,0
E01000833,0,0
E01000836,0,0
E01000848,0,0
E01000878,0,0
E01000964,0,0
E01000965,0,0
E01000966,0,0
E01000977,0,0
E01000978,0,0
E01000979,0,0
E01000997,0,0
E01001001,0,0
E01001002,0,0
E01001007,0,0
E01001030,0,0
E01001111,0,0
E01001146,0,0
E01001148,0,0
E01001179,0,0
E01001191,0,0
E01001199,0,0
E01001207,0,0
E01001213,0,0
E01001223,0,0
E01001227,0,0
E01001230,0,0
E01001245,0,0
E01001287,0,0
E01001289,0,0
E01001291,0,0
E01001293,0,0
E01001343,0,0
E01001359,0,0
E01001365,0,0
E01001373,0,0
E01001379,0,0
E01001383,0,0
E01001391,0,0
E01001392,0,0
E01001396,0,0
E01001405,0,0
E01001406,0,0
E01001421,0,0
E01001438,0,0
E01001446,0,0
E01001467,0,0
E01001485,0,0
E01001492,0,0
E01001493,0,0
E01001503,0,0
E01001531,0,0
E01001555,0,0
E01001557,0,0
E01001565,0,0
E01001566,0,0
E01001703,0,0
E01001718,0,0
E01001726,0,0
E01001738,0,0
E01001789,0,0
E01001804,0,0
E01001822,0,0
E01001838,0,0
E01001853,0,0
E01001855,0,0
E01001882,0,0
E01001888,0,0
E01001902,0,0
E01001906,0,0
E01001938,0,0
E01001965,0,0
E01001977,0,0
E01001980,0,0
E01001982,0,0
E01001983,0,0
E01002032,0,0
E01002040,0,0
E01002044,0,0
E01002111,0,0
E01002130,0,0
E01002143,0,0
E01002156,0,0
E01002162,0,0
E01002170,0,0
E01002171,0,0
E01002173,0,0
E01002174,0,0
E01002183,0,0
E01002188,0,0
E01002199,0,0
E01002202,0,0
E01002206,0,0
E01002211,0,0
E01002224,0,0
E01002235,0,0
E01002242,0,0
E01002300,0,0
E01002301,0,0
E01002330,0,0
E01002350,0,0
E01002355,0,0
E01002356,0,0
E01002397,0,0
E01002398,0,0
E01002487,0,0
E01002489,0,0
E01002506,0,0
E01002571,0,0
E01002649,0,0
E01002651,0,0
E01002742,0,0
E01002757,0,0
E01002783,0,0
E01002812,0,0
E01002837,0,0
E01002848,0,0
E01002866,0,0
E01002874,0,0
E01002907,0,0
E01002937,0,0
E01002951,0,0
E01002969,0,0
E01002993,0,0
E01002998,0,0
E01003003,0,0
E01003019,0,0
E01003035,0,0
E01003043,0,0
E01003058,0,0
E01003091,0,0
E01003120,0,0
E01003138,0,0
E01003139,0,0
E01003146,0,0
E01003217,0,0
E01003222,0,0
E01003232,0,0
E01003245,0,0
E01003293,0,0
E01003369,0,0
E01003391,0,0
E01003393,0,0
E01003472,0,0
E01003547,0,0
E01003561,0,0
E01003562,0,0
E01003585,0,0
E01003626,0,0
E01003627,0,0
E01003644,0,0
E01003647,0,0
E01003649,0,0
E01003651,0,0
E01003662,0,0
E01003683,0,0
E01003685,0,0
E01003713,0,0
E01003714,0,0
E01003715,0,0
E01003721,0,0
E01003730,0,0
E01003753,0,0
E01003786,0,0
E01003865,0,0
E01003954,0,0
E01004122,0,0
E01004134,0,0
E01004151,0,0
E01004154,0,0
E01004158,0,0
E01004179,0,0
E01004276,0,0
E01004368,0,0
E01004376,0,0
E01004437,0,0
E01004442,0,0
E01004474,0,0
E01004480,0,0
E01004481,0,0
E01004488,0,0
E01004495,0,0
E01004517,0,0
E01004524,0,0
E01004529,0,0
E01004547,0,0
E01004566,0,0
E01004584,0,0
E01004596,0,0
E01004623,0,0
E01004662,0,0
E01004722,0,0
E01015925,0,0
E01015978,0,0
E01017811,0,0
E01017812,0,0
E01017826,0,0
E01021744,0,0
E01021750,0,0
E01021752,0,0
E01021764,0,0
E01021765,0,0
E01023337,0,0
E01023339,0,0
E01023574,0,0
E01023575,0,0
E01023805,0,0
E01023806,0,0
E01023810,0,0
E01024147,0,0
E01024180,0,0
E01024183,0,0
E01024186,0,0
E01024481,0,0
E01030323,0,0
E01030326,0,0
E01030329,0,0
E01030378,0,0
E01030386,0,0
E01030387,0,0
E01030389,0,0
E01030393,0,0
E01030400,0,0
E01030566,0,0
E01030567,0,0
E01030568,0,0
E01030743,0,0
E01030744,0,0
E01030746,0,0
E01030748,0,0
E01030750,0,0
E01030756,0,0
E01030845,0,0
E01030853,0,0
E01032580,0,0
E01032637,0,0
E01032640,0,0
E01032775,0,0
E01032834,0,0
E01033146,0,0
E01033320,0,0
E01033322,0,0
E01033491,0,0
E01033592,0,0
E01033929,0,0
E01034026,0,0
E01034028,0,0
E01034029,0,0
E01034147,0,0
E01034148,0,0
E01034184,0,0
E01034186,0,0
E01034226,0,0
E01034481,0,0
E01034576,0,0
E01034592,0,0
E01034597,0.00084721,0.100046631
E01034603,0.024636743,0.054723867
E01034610,0.00204815,0.002369446
E01035484,0.001196447,0.028518123
E01035490,0.001282535,1.45928E-05
E01035491,0.000816353,0.022534264
E01035493,0.00458461,0.00626929
E01035499,0.000518079,0.000791765
E01035639,0.00058596,0.022174436
E01035642,0.004844882,0.007974587
E01035644,0.01021709,0.122086046
E01035646,0.005159824,0.044938433
E01035657,0.000982095,0.019346802
E01035658,0.004950492,0.03047702
E01035667,0.000571454,0.111945863
E01035668,0.000614387,0.102015401
E01035669,0.002764507,0.009353671
E01035680,0.00359981,0.033723858
E01035685,0.001503311,0.011648283
E01035690,0.007040833,0.035589491
E01035696,0.000819345,0.046791591
E01035697,1.95574E-05,0.007253003
E01035702,0.000289686,0.002927386
E01035710,0.000882176,0.013004054
E01035713,0.149837089,0.04412358
E01035715,0.000957027,0.006907802
E01035716,0.030326386,0.000863794
E01035721,0.000260878,0.002877726
E01034601,0,0.096681009
E01034602,0,0.01823393
E01034604,0,0.054510684
E01034606,0,0.124256226
E01034608,0,0.014665548
E01035486,0,0.000435212
E01035487,0,0.039403629
E01035496,0,0.001354907
E01035638,0,0.05683395
E01035643,0,0.062937972
E01035645,0,0.005859684
E01035649,0,0.033667658
E01035650,0,0.024309616
E01035651,0,0.061145914
E01035654,0,0.084191624
E01035655,0,0.005341633
E01035663,0,0.017060341
E01035664,0,0.007962725
E01035665,0,0.037355861
E01035666,0,0.049267347
E01035670,0,0.003561041
E01035674,0,0.013656406
E01035675,0,0.048713981
E01035676,0,0.08202879
E01035678,0,0.180828907
E01035679,0,0.154141052
E01035681,0,0.112274693
E01035682,0,0.042513442
E01035683,0,0.0045036
E01035684,0,0.108625781
E01035687,0,0.029858317
E01035688,0,0.02115138
E01035689,0,0.07373333
E01035693,0,0.062515757
E01035695,0,0.023467535
E01035705,0,0.106880677
E01035706,0,0.007727639
E01035709,0,0.005094911
E01035717,0,0.000137255
E01035720,0,0.001213635
E01035722,0,0.006608597
E01035652,0.000600839,0.028609684
E01035660,0.000542627,0.109674373
E01035686,0.000633562,0.047449206
E01034612,0,0.019164741
E01035648,0,0.011812545
E01035698,0,0.086313653
E01034600,0.000513573,0
E01034611,0.004992367,0
E01035485,0.00473961,0
E01035641,0.001451874,0
E01035691,0.001166957,0
E01035708,0.010937795,0
E01035711,0.007808456,0
E01035712,0.000790839,0
E01035714,0.00986749,0
E01035718,0.004216639,0
E01034594,0,0
E01034605,0,0
E01034607,0,0
E01034613,0,0
E01034614,0,0
E01034615,0,0
E01034617,0,0
E01035363,0,0
E01035488,0,0
E01035489,0,0
E01035492,0,0
E01035494,0,0
E01035495,0,0
E01035498,0,0
E01035640,0,0
E01035647,0,0
E01035656,0,0
E01035659,0,0
E01035671,0,0
E01035672,0,0
E01035673,0,0
E01035677,0,0
E01035692,0,0
E01035694,0,0
E01035701,0,0
E01035703,0,0
E01035704,0,0
E01035707,0,0
E01035719,0,0
E01034595,0,0
E01034596,0,0
E01034598,0,0
E01034599,0,0
E01034609,0,0
E01034616,0,0
E01035497,0,0
E01035586,0,0
E01035653,0,0
E01035661,0,0
E01035662,0,0
E01035699,0,0
E01035700,0,0
