LSOA21CD,num_airbnb_12_21,density_airbnb,num_airbnb_rank,airbnb_total_price_2012_2021,num_airbnb_2012_2021,average_price_2012_2021
E01001897,26,0.026927825,83.75243876,2970,26,114.2307692
E01001898,48,0.016721592,95.15499675,6740,48,140.4166667
E01001899,13,0.010626211,64.28571429,1078,13,82.92307692
E01001900,8,0.005896444,50.2276176,695,8,86.875
E01001901,28,0.033662221,85.85519185,2948,28,105.2857143
E01001902,20,0.027503015,76.80468242,2649,20,132.45
E01001903,35,0.031808639,90.67851723,4487,35,128.2
E01001904,23,0.016631235,80.52243659,3023,23,131.4347826
E01001905,35,0.039659427,90.67851723,7636,35,218.1714286
E01001906,16,0.025838375,70.35551702,3344,16,209
E01001907,28,0.04100119,85.85519185,3842,28,137.2142857
E01001908,71,0.156485555,97.99479731,6941,71,97.76056338
E01001909,49,0.056920221,95.37177542,4988,49,101.7959184
E01001910,47,0.0578369,95.00325168,4568,47,97.19148936
E01001911,22,0.013969584,79.31931498,2534,22,115.1818182
E01001912,16,0.016589543,70.35551702,1663,16,103.9375
E01001913,24,0.021933031,81.70388034,1999,24,83.29166667
E01001914,67,0.102354771,97.64795144,5736,67,85.6119403
E01001915,27,0.006479684,84.91220464,3932,27,145.6296296
E01001916,12,0.003276835,62.02037719,2567,12,213.9166667
E01001917,20,0.0185789,76.80468242,3570,20,178.5
E01001918,15,0.014298515,68.45870366,4936,15,329.0666667
E01001919,17,0.011811297,72.01387383,3278,17,192.8235294
E01001920,29,0.017709491,86.77650119,4856,29,167.4482759
E01001921,31,0.030593414,88.45653588,6702,31,216.1935484
E01001922,37,0.019013068,91.54563191,6211,37,167.8648649
E01001923,28,0.025092754,85.85519185,5870,28,209.6428571
E01001924,7,0.007247247,46.41231303,1760,7,251.4285714
E01001925,31,0.021935876,88.45653588,7048,31,227.3548387
E01001926,22,0.024290711,79.31931498,4624,22,210.1818182
E01001927,9,0.004504234,53.68523737,1397,9,155.2222222
E01001928,18,0.009478473,73.70474745,4509,18,250.5
E01001929,30,0.034675867,87.70864947,3529,30,117.6333333
E01001930,31,0.012334872,88.45653588,4810,31,155.1612903
E01001931,24,0.034255912,81.70388034,4413,24,183.875
E01001932,22,0.011800739,79.31931498,4344,22,197.4545455
E01001933,24,0.013446131,81.70388034,3400,24,141.6666667
E01001934,18,0.009933227,73.70474745,2519,18,139.9444444
E01001935,36,0.033765089,91.12291351,3962,36,110.0555556
E01001937,23,0.011761397,80.52243659,4562,23,198.3478261
E01001938,21,0.020143692,78.01864297,3317,21,157.952381
E01001940,30,0.035287309,87.70864947,3837,30,127.9
E01001941,33,0.023209036,89.58378496,3009,33,91.18181818
E01001942,37,0.040214157,91.54563191,4766,37,128.8108108
E01001943,77,0.017408447,98.26577065,14925,77,193.8311688
E01001944,11,0.016528156,59.4623889,1328,11,120.7272727
E01001945,46,0.039980531,94.69976154,4997,46,108.6304348
E01001946,22,0.017820691,79.31931498,1812,22,82.36363636
E01001947,17,0.030420537,72.01387383,3555,17,209.1176471
E01001948,32,0.027869224,89.04183828,5599,32,174.96875
E01001949,29,0.03519362,86.77650119,3351,29,115.5517241
E01001950,35,0.031988009,90.67851723,5340,35,152.5714286
E01001951,24,0.023416919,81.70388034,6750,24,281.25
E01001952,32,0.033832718,89.04183828,3685,32,115.15625
E01001953,29,0.033444507,86.77650119,3791,29,130.7241379
E01001954,17,0.019943291,72.01387383,2110,17,124.1176471
E01001955,18,0.008131881,73.70474745,1631,18,90.61111111
E01001956,15,0.0112556,68.45870366,2737,15,182.4666667
E01001957,6,0.007955239,42.02254498,312,6,52
E01001958,4,0.008639738,30.65250379,274,4,68.5
E01001959,15,0.007787111,68.45870366,1371,15,91.4
E01001960,33,0.039966767,89.58378496,4703,33,142.5151515
E01001961,8,0.011591364,50.2276176,445,8,55.625
E01001962,6,0.00116489,42.02254498,440,6,73.33333333
E01001963,14,0.002752189,66.44266204,1070,14,76.42857143
E01001964,16,0.002515569,70.35551702,1255,16,78.4375
E01001965,9,0.007419193,53.68523737,784,9,87.11111111
E01001966,7,0.00136551,46.41231303,591,7,84.42857143
E01001967,8,0.004533657,50.2276176,3553,8,444.125
E01001968,9,0.006264269,53.68523737,879,9,97.66666667
E01001969,9,0.006183145,53.68523737,635,9,70.55555556
E01001970,6,0.00279779,42.02254498,237,6,39.5
E01001971,6,0.004748338,42.02254498,419,6,69.83333333
E01001972,10,0.004838561,56.6442662,467,10,46.7
E01001973,17,0.004238514,72.01387383,985,17,57.94117647
E01001974,16,0.009052334,70.35551702,1312,16,82
E01001975,6,0.004997085,42.02254498,455,6,75.83333333
E01001976,5,0.004926642,36.86321266,341,5,68.2
E01001977,3,0.003347602,23.30370692,199,3,66.33333333
E01001978,4,0.003015341,30.65250379,257,4,64.25
E01001979,7,0.003564572,46.41231303,303,7,43.28571429
E01001980,10,0.008928651,56.6442662,634,10,63.4
E01001981,2,0.002113499,14.74094949,90,2,45
E01001982,13,0.012439834,64.28571429,531,13,40.84615385
E01001983,10,0.009893154,56.6442662,995,10,99.5
E01001984,21,0.01052352,78.01864297,1457,21,69.38095238
E01001985,16,0.008565907,70.35551702,2327,16,145.4375
E01001986,22,0.016089752,79.31931498,2534,22,115.1818182
E01001987,13,0.004287571,64.28571429,2009,13,154.5384615
E01001988,14,0.00805992,66.44266204,1237,14,88.35714286
E01001989,11,0.003817615,59.4623889,2607,11,237
E01001990,19,0.012532072,75.42813787,2369,19,124.6842105
E01001991,8,0.006356875,50.2276176,626,8,78.25
E01001992,10,0.002449449,56.6442662,987,10,98.7
E01001993,13,0.00464807,64.28571429,1152,13,88.61538462
E01001994,6,0.001781732,42.02254498,529,6,88.16666667
E01001995,12,0.002924625,62.02037719,644,12,53.66666667
E01001996,9,0.003699684,53.68523737,2545,9,282.7777778
E01001997,19,0.009768437,75.42813787,1736,19,91.36842105
E01001998,23,0.014833255,80.52243659,5531,23,240.4782609
E01001999,28,0.019061494,85.85519185,2053,28,73.32142857
E01002000,11,0.006679864,59.4623889,824,11,74.90909091
E01002001,21,0.019833212,78.01864297,1256,21,59.80952381
E01002002,43,0.006571095,93.7784522,5847,43,135.9767442
E01002003,12,0.005392507,62.02037719,1110,12,92.5
E01002004,11,0.00938879,59.4623889,504,11,45.81818182
E01002005,17,0.017872124,72.01387383,1411,17,83
E01002006,19,0.017291591,75.42813787,1725,19,90.78947368
E01002007,6,0.003494487,42.02254498,559,6,93.16666667
E01002008,11,0.001697444,59.4623889,1360,11,123.6363636
E01002009,16,0.006850899,70.35551702,2355,16,147.1875
E01002010,8,0.001357075,50.2276176,537,8,67.125
E01002011,23,0.003559319,80.52243659,2489,23,108.2173913
E01002013,10,0.0082618,56.6442662,1210,10,121
E01002014,15,0.008965929,68.45870366,1139,15,75.93333333
E01002015,10,0.008323276,56.6442662,1487,10,148.7
E01002016,16,0.009361324,70.35551702,1996,16,124.75
E01002017,10,0.007346729,56.6442662,1002,10,100.2
E01002018,10,0.008285279,56.6442662,684,10,68.4
E01002019,8,0.003178715,50.2276176,832,8,104
E01002020,6,0.002059124,42.02254498,406,6,67.66666667
E01002021,9,0.004872503,53.68523737,1002,9,111.3333333
E01002022,17,0.008426479,72.01387383,1452,17,85.41176471
E01002023,18,0.01087403,73.70474745,1583,18,87.94444444
E01002024,12,0.007606732,62.02037719,505,12,42.08333333
E01002025,9,0.002240629,53.68523737,1155,9,128.3333333
E01002026,7,0.005838491,46.41231303,387,7,55.28571429
E01002027,12,0.010900668,62.02037719,837,12,69.75
E01002028,10,0.008338684,56.6442662,981,10,98.1
E01002029,12,0.005071701,62.02037719,810,12,67.5
E01002030,8,0.002860514,50.2276176,324,8,40.5
E01002031,22,0.015712266,79.31931498,2931,22,133.2272727
E01002032,8,0.007764578,50.2276176,419,8,52.375
E01002033,4,0.00324178,30.65250379,218,4,54.5
E01002034,5,0.001782512,36.86321266,331,5,66.2
E01002036,4,0.002351116,30.65250379,210,4,52.5
E01002037,10,0.001260883,56.6442662,612,10,61.2
E01002038,9,0.006336422,53.68523737,551,9,61.22222222
E01002039,1,0.001337726,5.007587253,39,1,39
E01002040,6,0.00408266,42.02254498,380,6,63.33333333
E01002041,6,0.004736568,42.02254498,384,6,64
E01002042,16,0.006691061,70.35551702,1181,16,73.8125
E01002043,17,0.015540158,72.01387383,768,17,45.17647059
E01002044,21,0.02362505,78.01864297,1897,21,90.33333333
E01002045,8,0.005930451,50.2276176,432,8,54
E01002046,9,0.005309766,53.68523737,561,9,62.33333333
E01002047,15,0.014625442,68.45870366,865,15,57.66666667
E01002048,21,0.017117426,78.01864297,971,21,46.23809524
E01002049,12,0.009407633,62.02037719,594,12,49.5
E01002050,8,0.007303002,50.2276176,312,8,39
E01002051,11,0.008847351,59.4623889,578,11,52.54545455
E01002052,6,0.00274533,42.02254498,262,6,43.66666667
E01002053,13,0.009059802,64.28571429,580,13,44.61538462
E01002054,12,0.01460483,62.02037719,486,12,40.5
E01002055,14,0.014906621,66.44266204,3520,14,251.4285714
E01002056,31,0.014678239,88.45653588,6519,31,210.2903226
E01002057,23,0.014498783,80.52243659,1388,23,60.34782609
E01002058,27,0.017335919,84.91220464,1952,27,72.2962963
E01002059,18,0.007692998,73.70474745,1696,18,94.22222222
E01002060,19,0.015131967,75.42813787,2099,19,110.4736842
E01002061,17,0.010293548,72.01387383,18385,17,1081.470588
E01002062,20,0.010152336,76.80468242,1323,20,66.15
E01002063,19,0.01371356,75.42813787,2442,19,128.5263158
E01002064,12,0.012872084,62.02037719,1205,12,100.4166667
E01002065,24,0.017651342,81.70388034,1962,24,81.75
E01002066,11,0.005691549,59.4623889,1538,11,139.8181818
E01002067,21,0.014051804,78.01864297,1273,21,60.61904762
E01002068,46,0.015433859,94.69976154,2227,46,48.41304348
E01002069,37,0.022505124,91.54563191,2306,37,62.32432432
E01002070,35,0.021340943,90.67851723,2952,35,84.34285714
E01002071,10,0.009189487,56.6442662,457,10,45.7
E01002072,40,0.02255033,92.80294819,1970,40,49.25
E01002073,24,0.021597106,81.70388034,1409,24,58.70833333
E01002074,9,0.006875635,53.68523737,411,9,45.66666667
E01002075,5,0.00134892,36.86321266,145,5,29
E01002076,4,0.003649635,30.65250379,183,4,45.75
E01002077,5,0.003491059,36.86321266,346,5,69.2
E01002078,21,0.007484763,78.01864297,939,21,44.71428571
E01002079,7,0.006766227,46.41231303,459,7,65.57142857
E01002081,7,0.005023863,46.41231303,311,7,44.42857143
E01002082,4,0.002059414,30.65250379,165,4,41.25
E01002083,12,0.007679263,62.02037719,1708,12,142.3333333
E01002084,17,0.00559102,72.01387383,3640,17,214.1176471
E01002085,7,0.005408496,46.41231303,733,7,104.7142857
E01002086,13,0.005417773,64.28571429,2340,13,180
E01002087,14,0.012423352,66.44266204,1057,14,75.5
E01002088,14,0.006586407,66.44266204,2185,14,156.0714286
E01002089,3,0.006529916,23.30370692,148,3,49.33333333
E01002090,0,0,0,0,0,0
E01002091,3,0.001390769,23.30370692,86,3,28.66666667
E01002092,4,0.001980129,30.65250379,295,4,73.75
E01002093,3,0.001344273,23.30370692,183,3,61
E01002094,5,0.002002371,36.86321266,506,5,101.2
E01002095,5,0.001758316,36.86321266,309,5,61.8
E01002096,7,0.003798732,46.41231303,303,7,43.28571429
E01002097,4,0.003712194,30.65250379,234,4,58.5
E01002098,15,0.007677897,68.45870366,1095,15,73
E01002099,15,0.009459843,68.45870366,978,15,65.2
E01002100,5,0.003494622,36.86321266,386,5,77.2
E01002101,10,0.004911784,56.6442662,783,10,78.3
E01002102,10,0.003140546,56.6442662,546,10,54.6
E01002103,9,0.005204237,53.68523737,529,9,58.77777778
E01002104,3,0.001764924,23.30370692,146,3,48.66666667
E01002105,14,0.011269601,66.44266204,926,14,66.14285714
E01002106,4,0.001493674,30.65250379,828,4,207
E01002107,2,0.000705908,14.74094949,87,2,43.5
E01002108,1,0.000501261,5.007587253,28,1,28
E01002109,4,0.000787975,30.65250379,147,4,36.75
E01002110,4,0.001635831,30.65250379,124,4,31
E01002111,0,0,0,0,0,0
E01002112,6,0.000772681,42.02254498,878,6,146.3333333
E01002113,3,0.000485108,23.30370692,305,3,101.6666667
E01002114,3,0.000104034,23.30370692,206,3,68.66666667
E01002115,6,0.001726047,42.02254498,608,6,101.3333333
E01002116,2,0.000654821,14.74094949,129,2,64.5
E01002118,6,0.00220508,42.02254498,215,6,35.83333333
E01002119,3,0.001263605,23.30370692,170,3,56.66666667
E01002120,1,0.000582866,5.007587253,50,1,50
E01002121,0,0,0,0,0,0
E01002122,6,0.002961837,42.02254498,457,6,76.16666667
E01002123,10,0.005810271,56.6442662,860,10,86
E01002124,2,0.001187959,14.74094949,362,2,181
E01002125,1,0.000577284,5.007587253,30,1,30
E01002127,9,0.003300136,53.68523737,451,9,50.11111111
E01002128,8,0.004305636,50.2276176,462,8,57.75
E01002129,26,0.006317457,83.75243876,2138,26,82.23076923
E01002130,8,0.00239788,50.2276176,439,8,54.875
E01002131,0,0,0,0,0,0
E01002132,3,0.000746219,23.30370692,172,3,57.33333333
E01002133,3,0.000766822,23.30370692,1140,3,380
E01002134,8,0.000644034,50.2276176,639,8,79.875
E01002135,7,0.001648086,46.41231303,526,7,75.14285714
E01002136,1,0.000270464,5.007587253,35,1,35
E01002137,6,0.001001056,42.02254498,558,6,93
E01002138,4,0.002760982,30.65250379,271,4,67.75
E01002139,1,0.000429043,5.007587253,50,1,50
E01002140,6,0.002356481,42.02254498,211,6,35.16666667
E01002141,0,0,0,0,0,0
E01002142,3,0.000830457,23.30370692,188,3,62.66666667
E01002143,3,0.001639506,23.30370692,129,3,43
E01002144,3,0.000101636,23.30370692,125,3,41.66666667
E01002145,0,0,0,0,0,0
E01002146,2,0.000236257,14.74094949,375,2,187.5
E01002147,1,0.00016053,5.007587253,80,1,80
E01002148,1,0.000300546,5.007587253,20,1,20
E01002149,1,0.000341848,5.007587253,120,1,120
E01002150,2,0.000476867,14.74094949,129,2,64.5
E01002151,0,0,0,0,0,0
E01002152,0,0,0,0,0,0
E01002153,6,0.002052601,42.02254498,308,6,51.33333333
E01002155,1,0.000134452,5.007587253,20,1,20
E01002156,3,0.000785538,23.30370692,81,3,27
E01002157,5,0.001893617,36.86321266,237,5,47.4
E01002158,1,0.000340977,5.007587253,45,1,45
E01002159,3,0.001294711,23.30370692,386,3,128.6666667
E01002160,6,0.002014045,42.02254498,472,6,78.66666667
E01002161,6,0.002534951,42.02254498,509,6,84.83333333
E01002162,1,0.000552331,5.007587253,91,1,91
E01002163,0,0,0,0,0,0
E01002164,5,0.001871678,36.86321266,429,5,85.8
E01002165,0,0,0,0,0,0
E01002166,3,0.001771594,23.30370692,218,3,72.66666667
E01002167,2,0.001198875,14.74094949,67,2,33.5
E01002168,4,0.002311631,30.65250379,425,4,106.25
E01002169,0,0,0,0,0,0
E01002170,4,0.002339263,30.65250379,137,4,34.25
E01002171,1,0.000534405,5.007587253,35,1,35
E01002172,4,0.001086201,30.65250379,240,4,60
E01002173,4,0.002003586,30.65250379,321,4,80.25
E01002174,0,0,0,0,0,0
E01002175,2,0.000958162,14.74094949,835,2,417.5
E01002176,4,0.001035175,30.65250379,234,4,58.5
E01002177,1,0.000507779,5.007587253,30,1,30
E01002178,1,0.000486112,5.007587253,30,1,30
E01002179,8,0.003083672,50.2276176,221,8,27.625
E01002181,6,0.00148641,42.02254498,249,6,41.5
E01002182,3,0.001490565,23.30370692,282,3,94
E01002183,3,0.001619538,23.30370692,194,3,64.66666667
E01002184,2,0.000953512,14.74094949,198,2,99
E01002185,0,0,0,0,0,0
E01002186,3,0.000946128,23.30370692,292,3,97.33333333
E01002187,0,0,0,0,0,0
E01002188,0,0,0,0,0,0
E01002189,0,0,0,0,0,0
E01002190,2,0.000147545,14.74094949,123,2,61.5
E01002191,5,0.001021077,36.86321266,331,5,66.2
E01002192,3,0.000662588,23.30370692,205,3,68.33333333
E01002193,2,0.000593733,14.74094949,113,2,56.5
E01002194,0,0,0,0,0,0
E01002195,2,0.000731457,14.74094949,79,2,39.5
E01002196,0,0,0,0,0,0
E01002197,0,0,0,0,0,0
E01002198,5,0.002866775,36.86321266,325,5,65
E01002199,0,0,0,0,0,0
E01002200,9,0.002588222,53.68523737,495,9,55
E01002201,1,0.000377539,5.007587253,50,1,50
E01002202,2,0.001028923,14.74094949,263,2,131.5
E01002203,4,0.001438259,30.65250379,306,4,76.5
E01002204,4,0.002220076,30.65250379,188,4,47
E01002206,4,0.002288879,30.65250379,274,4,68.5
E01002207,7,0.003930244,46.41231303,203,7,29
E01002208,2,0.000680846,14.74094949,100,2,50
E01002209,6,0.002212039,42.02254498,552,6,92
E01002210,2,0.000966347,14.74094949,100,2,50
E01002211,0,0,0,0,0,0
E01002212,3,0.001090917,23.30370692,132,3,44
E01002214,1,0.000550658,5.007587253,26,1,26
E01002215,0,0,0,0,0,0
E01002216,3,0.001115001,23.30370692,105,3,35
E01002217,1,0.000667289,5.007587253,60,1,60
E01002218,3,0.000911527,23.30370692,158,3,52.66666667
E01002219,2,0.000685255,14.74094949,68,2,34
E01002220,0,0,0,0,0,0
E01002221,3,0.001748894,23.30370692,80,3,26.66666667
E01002222,0,0,0,0,0,0
E01002223,1,0.000493138,5.007587253,190,1,190
E01002224,0,0,0,0,0,0
E01002225,2,9.80E-05,14.74094949,203,2,101.5
E01002226,5,0.000825772,36.86321266,619,5,123.8
E01002227,0,0,0,0,0,0
E01002228,2,0.000476569,14.74094949,120,2,60
E01002229,6,0.000946867,42.02254498,726,6,121
E01002230,1,0.000238134,5.007587253,65,1,65
E01002231,1,0.000467589,5.007587253,40,1,40
E01002232,1,0.000463225,5.007587253,173,1,173
E01002233,4,0.001958595,30.65250379,154,4,38.5
E01002234,2,0.001190937,14.74094949,178,2,89
E01002235,2,0.001163176,14.74094949,48,2,24
E01002236,4,0.001853491,30.65250379,309,4,77.25
E01002237,2,0.001373749,14.74094949,88,2,44
E01002238,5,0.001456291,36.86321266,308,5,61.6
E01002239,3,0.000833157,23.30370692,260,3,86.66666667
E01002240,5,0.002977857,36.86321266,363,5,72.6
E01002241,1,0.000417171,5.007587253,35,1,35
E01002242,3,0.001100021,23.30370692,180,3,60
E01002243,2,0.000853446,14.74094949,49,2,24.5
E01002244,1,0.000298223,5.007587253,114,1,114
E01002245,3,0.001165918,23.30370692,163,3,54.33333333
E01002246,1,0.000183373,5.007587253,194,1,194
E01002247,5,0.001531,36.86321266,190,5,38
E01002248,8,0.00150656,50.2276176,387,8,48.375
E01002250,1,9.29E-05,5.007587253,25,1,25
E01002251,4,0.001228965,30.65250379,134,4,33.5
E01002252,1,8.63E-05,5.007587253,31,1,31
E01002253,1,9.75E-05,5.007587253,45,1,45
E01002254,0,0,0,0,0,0
E01002255,0,0,0,0,0,0
E01002256,0,0,0,0,0,0
E01002257,0,0,0,0,0,0
E01002258,2,0.000663218,14.74094949,299,2,149.5
E01002259,1,5.34E-05,5.007587253,150,1,150
E01002260,4,0.000359625,30.65250379,159,4,39.75
E01002261,5,0.002404505,36.86321266,186,5,37.2
E01002262,4,0.001782992,30.65250379,110,4,27.5
E01002263,1,0.000118009,5.007587253,60,1,60
E01002264,2,0.000981167,14.74094949,37,2,18.5
E01002265,2,0.000388984,14.74094949,59,2,29.5
E01002266,1,0.000291224,5.007587253,34,1,34
E01002267,0,0,0,0,0,0
E01002268,0,0,0,0,0,0
E01002269,3,0.000386646,23.30370692,1350,3,450
E01002270,0,0,0,0,0,0
E01002271,2,0.000366975,14.74094949,174,2,87
E01002272,1,0.000447866,5.007587253,50,1,50
E01002273,0,0,0,0,0,0
E01002274,0,0,0,0,0,0
E01002275,0,0,0,0,0,0
E01002276,2,4.59E-05,14.74094949,100,2,50
E01002277,4,0.000272682,30.65250379,200,4,50
E01002278,1,0.000442588,5.007587253,80,1,80
E01002279,2,0.000561158,14.74094949,130,2,65
E01002280,1,0.000651704,5.007587253,35,1,35
E01002281,3,0.000741488,23.30370692,148,3,49.33333333
E01002282,2,0.000727715,14.74094949,50,2,25
E01002283,1,0.000447928,5.007587253,95,1,95
E01002284,0,0,0,0,0,0
E01002285,0,0,0,0,0,0
E01002286,0,0,0,0,0,0
E01002287,7,0.003164543,46.41231303,196,7,28
E01002288,1,0.000293997,5.007587253,25,1,25
E01002289,0,0,0,0,0,0
E01002290,1,0.000358846,5.007587253,73,1,73
E01002291,0,0,0,0,0,0
E01002292,0,0,0,0,0,0
E01002294,0,0,0,0,0,0
E01002295,0,0,0,0,0,0
E01002296,0,0,0,0,0,0
E01002297,1,0.000471518,5.007587253,65,1,65
E01002298,0,0,0,0,0,0
E01002299,7,0.002063381,46.41231303,1247,7,178.1428571
E01002300,3,0.000903533,23.30370692,559,3,186.3333333
E01002301,1,0.000366236,5.007587253,30,1,30
E01002302,1,0.000345297,5.007587253,49,1,49
E01002303,0,0,0,0,0,0
E01002304,2,3.77E-05,14.74094949,880,2,440
E01002305,2,7.23E-05,14.74094949,90,2,45
E01002306,0,0,0,0,0,0
E01002307,2,0.000826726,14.74094949,95,2,47.5
E01002308,2,0.000444807,14.74094949,84,2,42
E01002309,2,0.000723367,14.74094949,180,2,90
E01002310,3,0.001071123,23.30370692,110,3,36.66666667
E01002311,0,0,0,0,0,0
