LSOA21CD,LSOA21NM,borough_name,space
E01034038,Hounslow 017F,Hounslow,outer
E01034039,Hounslow 017G,Hounslow,outer
E01034040,Hounslow 018H,Hounslow,outer
E01034041,Hounslow 018I,Hounslow,outer
E01034042,Hounslow 030A,Hounslow,outer
E01034043,Hounslow 030B,Hounslow,outer
E01034044,Hounslow 030C,Hounslow,outer
E01034045,Hounslow 031A,Hounslow,outer
E01034046,Hounslow 031B,Hounslow,outer
E01034139,Croydon 015F,Croydon,outer
E01034140,Croydon 015G,Croydon,outer
E01034141,Croydon 020F,Croydon,outer
E01034142,Croydon 020G,Croydon,outer
E01034143,Croydon 020H,Croydon,outer
E01034144,Croydon 024F,Croydon,outer
E01034145,Croydon 024G,Croydon,outer
E01034146,Croydon 024H,Croydon,outer
E01034147,Croydon 046A,Croydon,outer
E01034148,Croydon 046B,Croydon,outer
E01034149,Croydon 046C,Croydon,outer
E01034150,Croydon 046D,Croydon,outer
E01034151,Croydon 046E,Croydon,outer
E01034152,Croydon 047B,Croydon,outer
E01034153,Sutton 004F,Sutton,outer
E01034154,Sutton 004G,Sutton,outer
E01034155,Sutton 012F,Sutton,outer
E01034156,Sutton 012G,Sutton,outer
E01034173,Greenwich 005F,Greenwich,inner
E01034174,Greenwich 034F,Greenwich,inner
E01034175,Greenwich 034G,Greenwich,inner
E01034176,Greenwich 034H,Greenwich,inner
E01034177,Greenwich 034I,Greenwich,inner
E01034178,Greenwich 035E,Greenwich,inner
E01034179,Greenwich 035F,Greenwich,inner
E01034180,Greenwich 035G,Greenwich,inner
E01034181,Greenwich 035H,Greenwich,inner
E01034182,Greenwich 035I,Greenwich,inner
E01034183,Greenwich 037E,Greenwich,inner
E01034184,Greenwich 037F,Greenwich,inner
E01034185,Greenwich 037G,Greenwich,inner
E01034186,Greenwich 039C,Greenwich,inner
E01034187,Greenwich 039D,Greenwich,inner
E01034188,Greenwich 040A,Greenwich,inner
E01034189,Greenwich 040B,Greenwich,inner
E01034190,Greenwich 040C,Greenwich,inner
E01034191,Greenwich 040D,Greenwich,inner
E01034192,Greenwich 040E,Greenwich,inner
E01034193,Greenwich 041A,Greenwich,inner
E01034194,Greenwich 041B,Greenwich,inner
E01034195,Greenwich 041C,Greenwich,inner
E01034196,Greenwich 041D,Greenwich,inner
E01034198,Greenwich 042C,Greenwich,inner
E01034199,Newham 012E,Newham,outer
E01034200,Newham 012F,Newham,outer
E01034201,Newham 022E,Newham,outer
E01034202,Newham 022F,Newham,outer
E01034203,Newham 025E,Newham,outer
E01034204,Newham 025F,Newham,outer
E01034205,Newham 033E,Newham,outer
E01034206,Newham 033F,Newham,outer
E01034207,Newham 033G,Newham,outer
E01034208,Newham 034J,Newham,outer
E01034209,Newham 034K,Newham,outer
E01034210,Newham 034L,Newham,outer
E01034211,Newham 034M,Newham,outer
E01034212,Newham 034N,Newham,outer
E01034213,Newham 038A,Newham,outer
E01034214,Newham 038B,Newham,outer
E01034215,Newham 038C,Newham,outer
E01034216,Newham 038D,Newham,outer
E01034217,Newham 038E,Newham,outer
E01034218,Newham 039B,Newham,outer
E01034219,Newham 039C,Newham,outer
E01034220,Newham 039D,Newham,outer
E01034221,Newham 039E,Newham,outer
E01034222,Newham 040A,Newham,outer
E01034223,Newham 040B,Newham,outer
E01034224,Newham 041D,Newham,outer
E01034225,Newham 042B,Newham,outer
E01034226,Newham 042C,Newham,outer
E01034227,Newham 042D,Newham,outer
E01034228,Newham 042E,Newham,outer
E01034229,Newham 042F,Newham,outer
E01034230,Newham 042G,Newham,outer
E01034231,Newham 042H,Newham,outer
E01034383,Bromley 005F,Bromley,outer
E01034384,Bromley 005G,Bromley,outer
E01034385,Bromley 018F,Bromley,outer
E01034386,Bromley 018G,Bromley,outer
E01034387,Lewisham 001F,Lewisham,inner
E01034388,Lewisham 001G,Lewisham,inner
E01034389,Lewisham 001H,Lewisham,inner
E01034390,Lewisham 020F,Lewisham,inner
E01034391,Lewisham 020G,Lewisham,inner
E01034392,Lewisham 040A,Lewisham,inner
E01034393,Lewisham 040B,Lewisham,inner
E01034394,Lewisham 040C,Lewisham,inner
E01034395,Lewisham 040D,Lewisham,inner
E01034469,Barking and Dagenham 004F,Barking and Dagenham,outer
E01034470,Barking and Dagenham 004G,Barking and Dagenham,outer
E01034471,Barking and Dagenham 008G,Barking and Dagenham,outer
E01034472,Barking and Dagenham 008H,Barking and Dagenham,outer
E01034473,Barking and Dagenham 015E,Barking and Dagenham,outer
E01034474,Barking and Dagenham 015F,Barking and Dagenham,outer
E01034475,Barking and Dagenham 019F,Barking and Dagenham,outer
E01034476,Barking and Dagenham 019G,Barking and Dagenham,outer
E01034477,Barking and Dagenham 019H,Barking and Dagenham,outer
E01034478,Barking and Dagenham 019I,Barking and Dagenham,outer
E01034479,Barking and Dagenham 021G,Barking and Dagenham,outer
E01034480,Redbridge 023E,Redbridge,outer
E01034481,Redbridge 023F,Redbridge,outer
E01034482,Redbridge 032F,Redbridge,outer
E01034483,Redbridge 032G,Redbridge,outer
E01034484,Redbridge 032H,Redbridge,outer
E01034485,Waltham Forest 014F,Waltham Forest,outer
E01034486,Waltham Forest 014G,Waltham Forest,outer
E01034487,Waltham Forest 020H,Waltham Forest,outer
E01034488,Waltham Forest 020I,Waltham Forest,outer
E01034576,Kingston upon Thames 004H,Kingston upon Thames,outer
E01034577,Kingston upon Thames 004I,Kingston upon Thames,outer
E01034578,Merton 001F,Merton,outer
E01034579,Merton 001G,Merton,outer
E01034580,Merton 005F,Merton,outer
E01034581,Merton 005G,Merton,outer
E01034589,Harrow 002F,Harrow,outer
E01034590,Harrow 002G,Harrow,outer
E01034591,Harrow 013F,Harrow,outer
E01034592,Harrow 013G,Harrow,outer
E01034593,Harrow 015E,Harrow,outer
E01034594,Harrow 015F,Harrow,outer
E01034595,Harrow 023E,Harrow,outer
E01034596,Harrow 023F,Harrow,outer
E01034597,Harrow 023G,Harrow,outer
E01034598,Harrow 023H,Harrow,outer
E01034599,Harrow 027E,Harrow,outer
E01034600,Harrow 027F,Harrow,outer
E01034601,Hillingdon 015G,Hillingdon,outer
E01034602,Hillingdon 015H,Hillingdon,outer
E01034603,Hillingdon 015I,Hillingdon,outer
E01034604,Hillingdon 015J,Hillingdon,outer
E01034605,Hillingdon 015K,Hillingdon,outer
E01034606,Hillingdon 016G,Hillingdon,outer
E01034607,Hillingdon 016H,Hillingdon,outer
E01034608,Hillingdon 022G,Hillingdon,outer
E01034609,Hillingdon 022H,Hillingdon,outer
E01034610,Hillingdon 027G,Hillingdon,outer
E01034611,Hillingdon 027H,Hillingdon,outer
E01034612,Hillingdon 027I,Hillingdon,outer
E01034613,Hillingdon 027J,Hillingdon,outer
E01034614,Hillingdon 028F,Hillingdon,outer
E01034615,Hillingdon 028G,Hillingdon,outer
E01034616,Hillingdon 030F,Hillingdon,outer
E01034617,Hillingdon 030G,Hillingdon,outer
E01035363,Tandridge 002E,Tandridge,outer
E01035484,Hammersmith and Fulham 001F,Hammersmith and Fulham,inner
E01035485,Hammersmith and Fulham 001G,Hammersmith and Fulham,inner
E01035486,Hammersmith and Fulham 023G,Hammersmith and Fulham,inner
E01035487,Hammersmith and Fulham 023H,Hammersmith and Fulham,inner
E01035488,Wandsworth 004H,Wandsworth,inner
E01035489,Wandsworth 004I,Wandsworth,inner
E01035490,Wandsworth 010H,Wandsworth,inner
E01035491,Wandsworth 010I,Wandsworth,inner
E01035492,Wandsworth 010J,Wandsworth,inner
E01035493,Wandsworth 010K,Wandsworth,inner
E01035494,Wandsworth 018E,Wandsworth,inner
E01035495,Wandsworth 018F,Wandsworth,inner
E01035496,Wandsworth 038A,Wandsworth,inner
E01035497,Wandsworth 038B,Wandsworth,inner
E01035498,Wandsworth 038E,Wandsworth,inner
E01035499,Wandsworth 039C,Wandsworth,inner
E01035586,Broxbourne 013F,Broxbourne,outer
E01035638,Hackney 002G,Hackney,inner
E01035639,Hackney 002H,Hackney,inner
E01035640,Hackney 020F,Hackney,inner
E01035641,Hackney 020G,Hackney,inner
E01035642,Hackney 025G,Hackney,inner
E01035643,Hackney 025H,Hackney,inner
E01035644,Hackney 025I,Hackney,inner
E01035645,Hackney 025J,Hackney,inner
E01035646,Hackney 026E,Hackney,inner
E01035647,Hackney 026F,Hackney,inner
E01035648,Hackney 026G,Hackney,inner
E01035649,Hackney 026H,Hackney,inner
E01035650,Hackney 031C,Hackney,inner
E01035651,Islington 007E,Islington,inner
E01035652,Islington 007F,Islington,inner
E01035653,Islington 011J,Islington,inner
E01035654,Islington 011K,Islington,inner
E01035655,Islington 020F,Islington,inner
E01035656,Islington 020G,Islington,inner
E01035657,Tower Hamlets 001E,Tower Hamlets,inner
E01035658,Tower Hamlets 001F,Tower Hamlets,inner
E01035659,Tower Hamlets 001G,Tower Hamlets,inner
E01035660,Tower Hamlets 002E,Tower Hamlets,inner
E01035661,Tower Hamlets 002F,Tower Hamlets,inner
E01035662,Tower Hamlets 004H,Tower Hamlets,inner
E01035663,Tower Hamlets 004I,Tower Hamlets,inner
E01035664,Tower Hamlets 006E,Tower Hamlets,inner
E01035665,Tower Hamlets 008F,Tower Hamlets,inner
E01035666,Tower Hamlets 008G,Tower Hamlets,inner
E01035667,Tower Hamlets 008H,Tower Hamlets,inner
E01035668,Tower Hamlets 009E,Tower Hamlets,inner
E01035669,Tower Hamlets 009F,Tower Hamlets,inner
E01035670,Tower Hamlets 010G,Tower Hamlets,inner
E01035671,Tower Hamlets 012F,Tower Hamlets,inner
E01035672,Tower Hamlets 012G,Tower Hamlets,inner
E01035673,Tower Hamlets 012H,Tower Hamlets,inner
E01035674,Tower Hamlets 014F,Tower Hamlets,inner
E01035675,Tower Hamlets 014G,Tower Hamlets,inner
E01035676,Tower Hamlets 014H,Tower Hamlets,inner
E01035677,Tower Hamlets 014I,Tower Hamlets,inner
E01035678,Tower Hamlets 018E,Tower Hamlets,inner
E01035679,Tower Hamlets 018F,Tower Hamlets,inner
E01035680,Tower Hamlets 019E,Tower Hamlets,inner
E01035681,Tower Hamlets 019F,Tower Hamlets,inner
E01035682,Tower Hamlets 019G,Tower Hamlets,inner
E01035683,Tower Hamlets 019H,Tower Hamlets,inner
E01035684,Tower Hamlets 020E,Tower Hamlets,inner
E01035685,Tower Hamlets 020F,Tower Hamlets,inner
E01035686,Tower Hamlets 021G,Tower Hamlets,inner
E01035687,Tower Hamlets 021H,Tower Hamlets,inner
E01035688,Tower Hamlets 021I,Tower Hamlets,inner
E01035689,Tower Hamlets 021J,Tower Hamlets,inner
E01035690,Tower Hamlets 023E,Tower Hamlets,inner
E01035691,Tower Hamlets 023F,Tower Hamlets,inner
E01035692,Tower Hamlets 024E,Tower Hamlets,inner
E01035693,Tower Hamlets 024F,Tower Hamlets,inner
E01035694,Tower Hamlets 024G,Tower Hamlets,inner
E01035695,Tower Hamlets 024H,Tower Hamlets,inner
E01035696,Tower Hamlets 026E,Tower Hamlets,inner
E01035697,Tower Hamlets 026F,Tower Hamlets,inner
E01035698,Tower Hamlets 032F,Tower Hamlets,inner
E01035699,Tower Hamlets 032G,Tower Hamlets,inner
E01035700,Tower Hamlets 034A,Tower Hamlets,inner
E01035701,Tower Hamlets 034B,Tower Hamlets,inner
E01035702,Tower Hamlets 034C,Tower Hamlets,inner
E01035703,Tower Hamlets 036B,Tower Hamlets,inner
E01035704,Tower Hamlets 036C,Tower Hamlets,inner
E01035705,Tower Hamlets 036D,Tower Hamlets,inner
E01035706,Tower Hamlets 036E,Tower Hamlets,inner
E01035707,Camden 015F,Camden,inner
E01035708,Camden 022F,Camden,inner
E01035709,Camden 022G,Camden,inner
E01035710,Camden 023F,Camden,inner
E01035711,Camden 026E,Camden,inner
E01035712,Camden 029E,Camden,inner
E01035713,Kensington and Chelsea 016F,Kensington and Chelsea,inner
E01035714,Kensington and Chelsea 020F,Kensington and Chelsea,inner
E01035715,Westminster 007H,Westminster,inner
E01035716,Westminster 013G,Westminster,inner
E01035717,Westminster 014H,Westminster,inner
E01035718,Westminster 019G,Westminster,inner
E01035719,Westminster 021F,Westminster,inner
E01035720,Westminster 021G,Westminster,inner
