,Unnamed: 0_x,Conversion_2011_2018_pct_x,New_build_2011_2018_pct_x,house_change_pct_x,all_household_dependent_children_change_pct_x,all_household_non_dependent_children_change_pct_x,professional_occupations_change_pct_x,other_higer_occupation_change_pct_x,avg_churn_x,Elementary_occupations_change_pct_x,Resident_in_UK_4_and_Less_change_pct_x,all_usual_residents_change_pct_x,professional_occupations_2011_pct_x,All_usual_residents_2011_x,cluste_robust_x,LSOA21CD,classification_robust_x,classification_cluster_robust_x,LSOA21NM_x,borough_name_x,space_x,Unnamed: 0_y,Conversion_2011_2018_pct_y,New_build_2011_2018_pct_y,house_change_pct_y,all_household_dependent_children_change_pct_y,all_household_non_dependent_children_change_pct_y,household_no_children_change_pct,professional_occupations_change_pct_y,other_higer_occupation_change_pct_y,avg_churn_y,Elementary_occupations_change_pct_y,Resident_in_UK_4_and_Less_change_pct_y,all_usual_residents_change_pct_y,professional_occupations_2011_pct_y,All_usual_residents_2011_y,cluste_robust_y,classification_robust_y,classification_cluster_robust_y,LSOA21NM_y,borough_name_y,space_y
57,135,0.304714226,-0.018735257,-0.140727373,-0.214235713,-0.102684282,-0.072495313,0.650640849,0.135219902,0.399438196,0.092723039,0.044523143,-0.176018596,0.055323725,0,E01001144,gen,cluster1,Croydon 007E,Croydon,outer,135,0.304714226,-0.018735257,-0.140727373,-0.214235713,-0.102684282,0.462831579,-0.072495313,0.650640849,0.135219902,0.399438196,0.092723039,0.044523143,-0.176018596,0.055323725,3,gen,cluster4,Croydon 007E,Croydon,outer
58,139,0.012103023,-0.018735257,0.536122081,-0.63845843,0.58081343,0.141516376,-0.125996852,-0.132690465,0.375466071,0.146029656,-0.043616921,-0.468915979,-0.004368992,0,E01001153,gen,cluster1,Croydon 006D,Croydon,outer,139,0.012103023,-0.018735257,0.536122081,-0.63845843,0.58081343,-0.056890714,0.141516376,-0.125996852,-0.132690465,0.375466071,0.146029656,-0.043616921,-0.468915979,-0.004368992,3,gen,cluster4,Croydon 006D,Croydon,outer
59,140,0.252518659,-0.01590357,0.452711114,-0.476037498,0.821714615,-0.12082433,0.052558747,0.135219902,0.387434771,0.190839879,-0.066699541,-0.581851526,0.411387445,0,E01001154,gen,cluster1,Croydon 006E,Croydon,outer,140,0.252518659,-0.01590357,0.452711114,-0.476037498,0.821714615,-0.044082829,-0.12082433,0.052558747,0.135219902,0.387434771,0.190839879,-0.066699541,-0.581851526,0.411387445,3,gen,cluster4,Croydon 006E,Croydon,outer
60,141,0.830948082,0.037376536,0.151304059,-0.00830014,-0.132096353,0.046377603,-0.161338127,-0.066661115,-0.081803822,0.254209069,-0.102735871,-0.198873663,-0.063602449,3,E01001158,gen,cluster4,Croydon 005E,Croydon,outer,141,0.830948082,0.037376536,0.151304059,-0.00830014,-0.132096353,0.113374106,0.046377603,-0.161338127,-0.066661115,-0.081803822,0.254209069,-0.102735871,-0.198873663,-0.063602449,0,gen,cluster1,Croydon 005E,Croydon,outer
61,143,0.472519021,0.144051398,0.414687485,-0.271117992,0.233616321,-0.051314092,-0.125996852,-0.198088647,-0.01795765,0.174521266,0.084684976,-0.370945681,0.241520522,0,E01001188,gen,cluster1,Croydon 014D,Croydon,outer,143,0.472519021,0.144051398,0.414687485,-0.271117992,0.233616321,0.258742756,-0.051314092,-0.125996852,-0.198088647,-0.01795765,0.174521266,0.084684976,-0.370945681,0.241520522,3,gen,cluster4,Croydon 014D,Croydon,outer
62,145,-0.292753698,-0.014961362,0.623429939,-0.571131969,0.582665091,0.014251779,0.203085042,-0.066661115,-0.24592338,0.091602491,-0.109553283,-0.282560041,-0.040095935,0,E01001190,gen,cluster1,Croydon 045C,Croydon,outer,145,-0.292753698,-0.014961362,0.623429939,-0.571131969,0.582665091,0.087192517,0.014251779,0.203085042,-0.066661115,-0.24592338,0.091602491,-0.109553283,-0.282560041,-0.040095935,3,gen,cluster4,Croydon 045C,Croydon,outer
63,146,0.103657117,-0.018735257,0.197659971,-0.494040427,1.041663311,-0.020252857,0.062122031,0.0,0.476266113,0.050983219,-0.142913215,-0.386603872,0.023074883,0,E01001192,gen,cluster1,Croydon 008E,Croydon,outer,146,0.103657117,-0.018735257,0.197659971,-0.494040427,1.041663311,0.295562868,-0.020252857,0.062122031,0.0,0.476266113,0.050983219,-0.142913215,-0.386603872,0.023074883,3,gen,cluster4,Croydon 008E,Croydon,outer
64,148,0.390902046,0.003707034,0.187959162,0.596315384,-0.367405687,-0.384177518,-0.244120893,0.135219902,-0.222545602,-0.131765616,0.108395372,-0.027548968,-0.191564369,3,E01001198,gen,cluster4,Ealing 021C,Ealing,outer,148,0.390902046,0.003707034,0.187959162,0.596315384,-0.367405687,0.276835919,-0.384177518,-0.244120893,0.135219902,-0.222545602,-0.131765616,0.108395372,-0.027548968,-0.191564369,0,gen,cluster1,Ealing 021C,Ealing,outer
65,149,0.631112333,-0.018735257,0.197101704,0.438337846,-0.038285154,-0.45412463,-0.070199541,0.272973945,-0.028685791,-0.378034483,0.051924225,0.113852094,-0.114038609,3,E01001200,gen,cluster4,Ealing 025A,Ealing,outer,149,0.631112333,-0.018735257,0.197101704,0.438337846,-0.038285154,-0.41962465,-0.45412463,-0.070199541,0.272973945,-0.028685791,-0.378034483,0.051924225,0.113852094,-0.114038609,0,gen,cluster1,Ealing 025A,Ealing,outer
66,150,-0.129774423,-0.007453937,0.13558365,0.06953006,0.715970454,-0.015882949,-0.337525819,0.203779865,-0.517608746,-0.374073414,-0.018066392,0.113852094,-0.066788756,3,E01001201,gen,cluster4,Ealing 025B,Ealing,outer,150,-0.129774423,-0.007453937,0.13558365,0.06953006,0.715970454,0.003344435,-0.015882949,-0.337525819,0.203779865,-0.517608746,-0.374073414,-0.018066392,0.113852094,-0.066788756,0,gen,cluster1,Ealing 025B,Ealing,outer
67,152,0.376089154,-0.01590357,0.376776512,-0.670733156,0.109164346,-0.17625769,-0.091983714,0.556102922,0.296562397,0.346422079,0.191033214,-0.39153599,-0.008729632,0,E01001240,gen,cluster1,Ealing 024A,Ealing,outer,152,0.376089154,-0.01590357,0.376776512,-0.670733156,0.109164346,0.286630264,-0.17625769,-0.091983714,0.556102922,0.296562397,0.346422079,0.191033214,-0.39153599,-0.008729632,3,gen,cluster4,Ealing 024A,Ealing,outer
68,153,0.146112135,-0.013079469,0.203604276,-0.307240117,-0.181012195,0.084315882,0.125020078,0.413266763,-0.810286824,-1.147408951,0.342755882,-0.305491813,-0.129563846,0,E01001241,gen,cluster1,Ealing 024B,Ealing,outer,153,0.146112135,-0.013079469,0.203604276,-0.307240117,-0.181012195,0.01381312,0.084315882,0.125020078,0.413266763,-0.810286824,-1.147408951,0.342755882,-0.305491813,-0.129563846,3,gen,cluster4,Ealing 024B,Ealing,outer
69,155,0.287745145,0.951096625,-0.117052706,-0.419110926,0.0,0.060070862,-0.330765997,0.484366642,0.447799098,0.071361291,0.493402884,-0.229095337,0.133876582,0,E01001243,gen,cluster1,Ealing 024D,Ealing,outer,155,0.287745145,0.951096625,-0.117052706,-0.419110926,0.0,0.364735046,0.060070862,-0.330765997,0.484366642,0.447799098,0.071361291,0.493402884,-0.229095337,0.133876582,3,gen,cluster4,Ealing 024D,Ealing,outer
70,156,0.812007864,-0.018735257,0.015650784,-0.984323082,-0.080837169,-0.090964643,-0.004774739,0.34280272,0.939395808,0.403751986,0.466000584,-0.369973272,-0.270181491,0,E01001246,gen,cluster1,Ealing 015D,Ealing,outer,156,0.812007864,-0.018735257,0.015650784,-0.984323082,-0.080837169,-0.190670975,-0.090964643,-0.004774739,0.34280272,0.939395808,0.403751986,0.466000584,-0.369973272,-0.270181491,3,gen,cluster4,Ealing 015D,Ealing,outer
71,160,0.526317366,0.005555589,0.511068461,-0.412469313,0.449393141,0.241067163,0.111338748,-0.066661115,-0.032254096,0.166876334,0.275842663,-0.651396341,0.251209722,0,E01001339,gen,cluster1,Ealing 029F,Ealing,outer,160,0.526317366,0.005555589,0.511068461,-0.412469313,0.449393141,0.071661135,0.241067163,0.111338748,-0.066661115,-0.032254096,0.166876334,0.275842663,-0.651396341,0.251209722,3,gen,cluster4,Ealing 029F,Ealing,outer
72,161,0.842506072,0.047173837,-0.028884982,0.404738966,-0.330259759,-0.181278554,-0.166772276,0.135219902,0.646794662,-0.251537757,-0.082608729,-0.10411851,0.443833277,3,E01001351,gen,cluster4,Ealing 025E,Ealing,outer,161,0.842506072,0.047173837,-0.028884982,0.404738966,-0.330259759,-0.071790667,-0.181278554,-0.166772276,0.135219902,0.646794662,-0.251537757,-0.082608729,-0.10411851,0.443833277,0,gen,cluster1,Ealing 025E,Ealing,outer
73,162,0.603844621,0.008322236,-0.054082393,-0.256403676,0.346265096,0.084315882,-0.276638446,0.067293476,0.583654698,0.240356185,0.041883108,0.121975471,-0.120262077,3,E01001352,gen,cluster4,Ealing 027D,Ealing,outer,162,0.603844621,0.008322236,-0.054082393,-0.256403676,0.346265096,-0.203584961,0.084315882,-0.276638446,0.067293476,0.583654698,0.240356185,0.041883108,0.121975471,-0.120262077,0,gen,cluster1,Ealing 027D,Ealing,outer
74,163,0.33741801,-0.006519278,-0.077272015,0.110256227,-0.141327435,-0.486366735,-0.063389491,0.135219902,-0.081803822,-0.545771132,-0.477215315,0.053495087,0.048614793,3,E01001353,gen,cluster4,Ealing 033A,Ealing,outer,163,0.33741801,-0.006519278,-0.077272015,0.110256227,-0.141327435,0.270277229,-0.486366735,-0.063389491,0.135219902,-0.081803822,-0.545771132,-0.477215315,0.053495087,0.048614793,0,gen,cluster1,Ealing 033A,Ealing,outer
75,164,1.005788037,0.133590397,-0.088882828,0.1755032,-0.560943227,-0.040867281,0.052558747,0.203779865,-0.493548357,0.278569787,0.263692537,0.092644937,0.045267542,3,E01001355,gen,cluster4,Ealing 033B,Ealing,outer,164,1.005788037,0.133590397,-0.088882828,0.1755032,-0.560943227,0.154999545,-0.040867281,0.052558747,0.203779865,-0.493548357,0.278569787,0.263692537,0.092644937,0.045267542,0,gen,cluster1,Ealing 033B,Ealing,outer
76,169,0.376089154,0.736728701,-0.088882828,0.105144931,0.10255299,-0.306920999,-0.183069917,0.203779865,0.234551374,0.529187945,0.431261569,0.478784816,0.153631582,3,E01001380,gen,cluster4,Ealing 040C,Ealing,outer,169,0.376089154,0.736728701,-0.088882828,0.105144931,0.10255299,0.354560704,-0.306920999,-0.183069917,0.203779865,0.234551374,0.529187945,0.431261569,0.478784816,0.153631582,0,gen,cluster1,Ealing 040C,Ealing,outer
77,177,-0.276982988,-0.010262932,0.490998668,0.252207835,-0.331698146,0.249178358,-0.062027339,-0.262856267,-0.035818529,0.183235231,0.27864587,-0.57841603,-0.020678452,0,E01001618,gen,cluster1,Greenwich 030C,Greenwich,inner,177,-0.276982988,-0.010262932,0.490998668,0.252207835,-0.331698146,-0.125522642,0.249178358,-0.062027339,-0.262856267,-0.035818529,0.183235231,0.27864587,-0.57841603,-0.020678452,3,gen,cluster4,Greenwich 030C,Greenwich,inner
78,178,-0.186436568,-0.006519278,0.647654559,-0.057750032,0.731217277,-0.203290272,0.315624522,0.0,0.069121343,-0.455795403,-0.083311368,-0.352592827,0.041925091,0,E01001635,gen,cluster1,Greenwich 007D,Greenwich,inner,178,-0.186436568,-0.006519278,0.647654559,-0.057750032,0.731217277,-0.292422592,-0.203290272,0.315624522,0.0,0.069121343,-0.455795403,-0.083311368,-0.352592827,0.041925091,3,gen,cluster4,Greenwich 007D,Greenwich,inner
79,179,0.279101634,0.001855173,0.101169455,0.083063683,0.10255299,-0.213592065,-0.314536832,0.135219902,0.028933483,0.236081434,0.068933017,0.40433765,0.148968883,3,E01001641,gen,cluster4,Greenwich 038B,Greenwich,inner,179,0.279101634,0.001855173,0.101169455,0.083063683,0.10255299,0.280106501,-0.213592065,-0.314536832,0.135219902,0.028933483,0.236081434,0.068933017,0.40433765,0.148968883,0,gen,cluster1,Greenwich 038B,Greenwich,inner
80,183,0.497161729,0.052477439,-0.01138907,-0.850638863,0.100902013,0.268641173,-0.716350827,0.203779865,0.150900954,-0.158489173,-0.675845152,-0.852320914,0.259718242,0,E01001699,gen,cluster1,Greenwich 015B,Greenwich,inner,183,0.497161729,0.052477439,-0.01138907,-0.850638863,0.100902013,0.195675475,0.268641173,-0.716350827,0.203779865,0.150900954,-0.158489173,-0.675845152,-0.852320914,0.259718242,3,gen,cluster4,Greenwich 015B,Greenwich,inner
81,184,1.007061419,-0.01590357,0.064864962,-0.772348362,0.066403704,0.475733667,0.255203606,0.556102922,0.219203111,0.087116147,0.236277716,-0.508342573,-0.105712811,0,E01001701,gen,cluster1,Greenwich 015C,Greenwich,inner,184,1.007061419,-0.01590357,0.064864962,-0.772348362,0.066403704,0.434457403,0.475733667,0.255203606,0.556102922,0.219203111,0.087116147,0.236277716,-0.508342573,-0.105712811,3,gen,cluster4,Greenwich 015C,Greenwich,inner
82,185,-0.292753698,0.947481895,-0.398734445,-0.135605194,-0.179495385,0.700904403,0.489064799,0.628476163,0.320071379,-0.494172328,0.497068497,-0.356435184,-0.140878415,0,E01001714,gen,cluster1,Hackney 002A,Hackney,inner,185,-0.292753698,0.947481895,-0.398734445,-0.135605194,-0.179495385,0.92554614,0.700904403,0.489064799,0.628476163,0.320071379,-0.494172328,0.497068497,-0.356435184,-0.140878415,3,gen,cluster4,Hackney 002A,Hackney,inner
83,187,-0.292753698,-0.018735257,-0.422812197,0.390274748,-0.209686459,0.176488643,0.319746939,0.999916144,-0.784266036,-0.125726755,0.551761967,0.163865896,-0.472353165,0,E01001719,gen,cluster1,Hackney 007E,Hackney,inner,187,-0.292753698,-0.018735257,-0.422812197,0.390274748,-0.209686459,0.574433403,0.176488643,0.319746939,0.999916144,-0.784266036,-0.125726755,0.551761967,0.163865896,-0.472353165,3,gen,cluster4,Hackney 007E,Hackney,inner
84,188,0.767514596,0.052477439,-0.252136432,0.288363789,-0.063567592,-0.490733622,-0.84540342,0.272973945,-0.042935782,-0.042482474,-0.09827507,0.696963374,0.126942498,3,E01001720,gen,cluster4,Hackney 007F,Hackney,inner,188,0.767514596,0.052477439,-0.252136432,0.288363789,-0.063567592,-0.118326046,-0.490733622,-0.84540342,0.272973945,-0.042935782,-0.042482474,-0.09827507,0.696963374,0.126942498,0,gen,cluster1,Hackney 007F,Hackney,inner
85,189,0.059026008,0.000928001,-0.285769462,0.289248941,-0.173420516,-0.182957016,0.030708029,0.34280272,0.061779644,0.076997469,0.19903104,-0.234345808,0.488586892,3,E01001722,gen,cluster4,Hackney 029A,Hackney,inner,189,0.059026008,0.000928001,-0.285769462,0.289248941,-0.173420516,-0.273128247,-0.182957016,0.030708029,0.34280272,0.061779644,0.076997469,0.19903104,-0.234345808,0.488586892,0,gen,cluster1,Hackney 029A,Hackney,inner
86,190,-0.276982988,0.388945417,-0.337737302,-0.447716874,-0.165809773,-0.288381816,0.454604264,0.067293476,-0.209101546,-0.055406856,-0.100682121,-0.483691698,0.479313321,0,E01001729,gen,cluster1,Hackney 019A,Hackney,inner,190,-0.276982988,0.388945417,-0.337737302,-0.447716874,-0.165809773,0.241303426,-0.288381816,0.454604264,0.067293476,-0.209101546,-0.055406856,-0.100682121,-0.483691698,0.479313321,3,gen,cluster4,Hackney 019A,Hackney,inner
87,191,-0.143673066,0.687078231,-0.371084528,0.212829999,0.566026096,0.157885984,0.326618422,0.484366642,0.500816799,-0.063661331,0.553540328,-0.651396341,0.350168655,0,E01001730,gen,cluster1,Hackney 019B,Hackney,inner,191,-0.143673066,0.687078231,-0.371084528,0.212829999,0.566026096,0.035498793,0.157885984,0.326618422,0.484366642,0.500816799,-0.063661331,0.553540328,-0.651396341,0.350168655,3,gen,cluster4,Hackney 019B,Hackney,inner
88,192,0.329393089,0.091363051,-0.297323873,0.219807033,-0.112001887,0.140247465,0.237366909,0.203779865,0.242248683,0.432042178,0.235132717,0.006618268,0.874065825,3,E01001731,gen,cluster4,Hackney 017A,Hackney,inner,192,0.329393089,0.091363051,-0.297323873,0.219807033,-0.112001887,0.13917301,0.140247465,0.237366909,0.203779865,0.242248683,0.432042178,0.235132717,0.006618268,0.874065825,0,gen,cluster1,Hackney 017A,Hackney,inner
89,193,-0.201054766,0.522338909,-0.327911954,-0.126763989,0.59379019,0.025527778,0.563577642,0.775135754,-0.472291284,-0.162152783,0.155005682,-0.579560157,0.102829342,0,E01001732,gen,cluster1,Hackney 019C,Hackney,inner,193,-0.201054766,0.522338909,-0.327911954,-0.126763989,0.59379019,-0.131716076,0.025527778,0.563577642,0.775135754,-0.472291284,-0.162152783,0.155005682,-0.579560157,0.102829342,3,gen,cluster4,Hackney 019C,Hackney,inner
90,194,0.738362981,0.031991886,0.195798419,-0.098495199,0.001604611,0.050502693,0.395386871,0.34280272,-0.222545602,-0.130556825,0.002948495,0.014664221,0.228258271,0,E01001733,gen,cluster1,Hackney 015A,Hackney,inner,194,0.738362981,0.031991886,0.195798419,-0.098495199,0.001604611,0.075328001,0.050502693,0.395386871,0.34280272,-0.222545602,-0.130556825,0.002948495,0.014664221,0.228258271,3,gen,cluster4,Hackney 015A,Hackney,inner
91,195,0.802922952,0.014748988,-0.272074392,-0.066750252,0.152428189,0.479515018,-0.136874637,0.203779865,-0.151272228,-0.113687014,-0.044067207,0.015393343,0.227056069,3,E01001734,gen,cluster4,Hackney 017B,Hackney,inner,195,0.802922952,0.014748988,-0.272074392,-0.066750252,0.152428189,0.154123973,0.479515018,-0.136874637,0.203779865,-0.151272228,-0.113687014,-0.044067207,0.015393343,0.227056069,0,gen,cluster1,Hackney 017B,Hackney,inner
92,196,-0.102497143,-0.011200938,0.238873695,-0.22991334,-0.077704048,0.090960993,0.123651751,0.0,-0.232587922,0.276458904,-0.143562001,0.059862075,0.009860856,0,E01001735,gen,cluster1,Hackney 019D,Hackney,inner,196,-0.102497143,-0.011200938,0.238873695,-0.22991334,-0.077704048,0.133866037,0.090960993,0.123651751,0.0,-0.232587922,0.276458904,-0.143562001,0.059862075,0.009860856,3,gen,cluster4,Hackney 019D,Hackney,inner
93,197,0.047514786,0.013833339,-0.029732843,-0.121126972,0.094305554,-0.020252857,-0.161338127,0.067293476,-0.205730837,0.178881317,-0.216258973,0.32644489,0.036364989,3,E01001736,gen,cluster4,Hackney 012A,Hackney,inner,197,0.047514786,0.013833339,-0.029732843,-0.121126972,0.094305554,-0.477710267,-0.020252857,-0.161338127,0.067293476,-0.205730837,0.178881317,-0.216258973,0.32644489,0.036364989,0,gen,cluster1,Hackney 012A,Hackney,inner
94,198,0.353173448,0.173172261,-0.102794607,-0.049550321,0.395744784,-0.314420148,-0.042952272,0.34280272,-0.01795765,-0.029614851,-0.083244339,0.42139587,0.152465071,3,E01001738,gen,cluster4,Hackney 012C,Hackney,inner,198,0.353173448,0.173172261,-0.102794607,-0.049550321,0.395744784,0.247966647,-0.314420148,-0.042952272,0.34280272,-0.01795765,-0.029614851,-0.083244339,0.42139587,0.152465071,0,gen,cluster1,Hackney 012C,Hackney,inner
95,199,0.459737423,0.001855173,0.049358996,-0.120321,-0.112001887,0.286661828,-0.418534405,0.272973945,0.132150358,-0.006362394,-0.18498506,0.370740226,0.572093902,3,E01001739,gen,cluster4,Hackney 012D,Hackney,inner,199,0.459737423,0.001855173,0.049358996,-0.120321,-0.112001887,0.247135075,0.286661828,-0.418534405,0.272973945,0.132150358,-0.006362394,-0.18498506,0.370740226,0.572093902,0,gen,cluster1,Hackney 012D,Hackney,inner
96,201,0.059026008,0.011999585,-0.214717228,0.150496464,0.223374676,-0.327661007,-0.004774739,0.272973945,-0.01795765,0.208152283,-0.130828623,0.239120819,0.21386973,3,E01001742,gen,cluster4,Hackney 008A,Hackney,inner,201,0.059026008,0.011999585,-0.214717228,0.150496464,0.223374676,0.088101853,-0.327661007,-0.004774739,0.272973945,-0.01795765,0.208152283,-0.130828623,0.239120819,0.21386973,0,gen,cluster1,Hackney 008A,Hackney,inner
97,202,-0.012255842,-0.017790517,0.031464436,0.353390294,0.125744827,0.204439895,0.060755714,0.067293476,-0.394817884,0.073617027,0.078443173,0.060567714,0.297743194,3,E01001744,gen,cluster4,Hackney 031A,Hackney,inner,202,-0.012255842,-0.017790517,0.031464436,0.353390294,0.125744827,-0.206829532,0.204439895,0.060755714,0.067293476,-0.394817884,0.073617027,0.078443173,0.060567714,0.297743194,0,gen,cluster1,Hackney 031A,Hackney,inner
98,203,1.001733966,0.359110831,-0.175881047,-0.000830763,-0.168856357,0.077632194,0.182528352,0.413266763,-0.45391926,-0.285809493,0.120576908,0.299315976,0.63706844,3,E01001747,gen,cluster4,Hackney 014B,Hackney,inner,203,1.001733966,0.359110831,-0.175881047,-0.000830763,-0.168856357,0.000478233,0.077632194,0.182528352,0.413266763,-0.45391926,-0.285809493,0.120576908,0.299315976,0.63706844,0,gen,cluster1,Hackney 014B,Hackney,inner
99,204,0.135696287,0.445895763,-0.225724608,0.190225017,-0.238084466,0.141516376,-0.130076389,0.484366642,-0.252567835,0.357763846,0.228741783,0.168444056,0.247571926,3,E01001750,gen,cluster4,Hackney 031D,Hackney,inner,204,0.135696287,0.445895763,-0.225724608,0.190225017,-0.238084466,0.195675475,0.141516376,-0.130076389,0.484366642,-0.252567835,0.357763846,0.228741783,0.168444056,0.247571926,0,gen,cluster1,Hackney 031D,Hackney,inner
100,205,-0.261410713,-0.018735257,-0.287521786,-0.503354937,0.788799827,0.106754457,0.31012852,0.34280272,-0.106294038,0.453100679,-0.205154359,-0.210018996,0.187704305,0,E01001755,gen,cluster1,Hackney 025D,Hackney,inner,205,-0.261410713,-0.018735257,-0.287521786,-0.503354937,0.788799827,0.391087131,0.106754457,0.31012852,0.34280272,-0.106294038,0.453100679,-0.205154359,-0.210018996,0.187704305,3,gen,cluster4,Hackney 025D,Hackney,inner
